type        entry_flag  entry_name                              entry_disp                              version                 latest                  release         support         web_regexp                                                                                                                                      web_path                                                                                                                                        web_tstamp                                      web_size        web_check                                       web_status      iso_path                                                                                iso_tstamp                                      iso_size        iso_volume                                  rmk_path                                                                                rmk_tstamp                                      rmk_size        rmk_volume                                  ldr_initrd                                                                              ldr_kernel                                                                              cfg_path                                                                                cfg_tstamp                                      lnk_path                                                                                options                                                     create_flag 
clive       o           live-ubuntu-26.04-x86_64-server         Live%20Ubuntu%2026.04%20Server          ubuntu-26.04            ubuntu-26.04            2026-04-23      2041-04-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.04-x86_64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.04-x86_64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-26.04-x86_64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=apparmor%20apparmor=1                              -           
clive       o           live-ubuntu-26.04-x86_64-desktop        Live%20Ubuntu%2026.04%20Desktop         ubuntu-26.04            ubuntu-26.04            2026-04-23      2041-04-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.04-x86_64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.04-x86_64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-26.04-x86_64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=apparmor%20apparmor=1                              -           
clive       o           live-ubuntu-26.10-x86_64-server         Live%20Ubuntu%2026.10%20Server          ubuntu-26.10            ubuntu-26.10            2026-10-15      2027-07-15      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.10-x86_64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.10-x86_64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-26.10-x86_64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=apparmor%20apparmor=1                              -           
clive       o           live-ubuntu-26.10-x86_64-desktop        Live%20Ubuntu%2026.10%20Desktop         ubuntu-26.10            ubuntu-26.10            2026-10-15      2027-07-15      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.10-x86_64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.10-x86_64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-26.10-x86_64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=apparmor%20apparmor=1                              -           
clive       o           live-fedora-43-x86_64-server            Live%20Fedora%2043%20Server             fedora-43               fedora-43               2025-10-28      2026-12-09      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-fedora-43-x86_64-server.iso                                          -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-fedora-43-x86_64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-fedora-43-x86_64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-fedora-43-x86_64-desktop           Live%20Fedora%2043%20Desktop            fedora-43               fedora-43               2025-10-28      2026-12-09      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-fedora-43-x86_64-desktop.iso                                         -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-fedora-43-x86_64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-fedora-43-x86_64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-fedora-44-x86_64-server            Live%20Fedora%2044%20Server             fedora-44               fedora-44               2026-04-28      2027-06-02      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-fedora-44-x86_64-server.iso                                          -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-fedora-44-x86_64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-fedora-44-x86_64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-fedora-44-x86_64-desktop           Live%20Fedora%2044%20Desktop            fedora-44               fedora-44               2026-04-28      2027-06-02      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-fedora-44-x86_64-desktop.iso                                         -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-fedora-44-x86_64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-fedora-44-x86_64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-centos-stream-9-x86_64-server      Live%20CentOS%20Stream%2010%20Server    centos-stream-9         centos-stream-9         2021-12-03      2027-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-centos-stream-9-x86_64-server.iso                                    -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-centos-stream-9-x86_64-server/LiveOS/initrd.img                      :_DIRS_LOAD_:/live-centos-stream-9-x86_64-server/LiveOS/vmlinuz                         :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-centos-stream-9-x86_64-desktop     Live%20CentOS%20Stream%2010%20Desktop   centos-stream-9         centos-stream-9         2021-12-03      2027-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-centos-stream-9-x86_64-desktop.iso                                   -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-centos-stream-9-x86_64-desktop/LiveOS/initrd.img                     :_DIRS_LOAD_:/live-centos-stream-9-x86_64-desktop/LiveOS/vmlinuz                        :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-centos-stream-10-x86_64-server     Live%20CentOS%20Stream%2010%20Server    centos-stream-10        centos-stream-10        2024-12-12      2030-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-centos-stream-10-x86_64-server.iso                                   -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-centos-stream-10-x86_64-server/LiveOS/initrd.img                     :_DIRS_LOAD_:/live-centos-stream-10-x86_64-server/LiveOS/vmlinuz                        :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-centos-stream-10-x86_64-desktop    Live%20CentOS%20Stream%2010%20Desktop   centos-stream-10        centos-stream-10        2024-12-12      2030-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-centos-stream-10-x86_64-desktop.iso                                  -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-centos-stream-10-x86_64-desktop/LiveOS/initrd.img                    :_DIRS_LOAD_:/live-centos-stream-10-x86_64-desktop/LiveOS/vmlinuz                       :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-almalinux-10-x86_64-server         Live%20Alma%20Linux%2010%20Server       almalinux-10            almalinux-10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-almalinux-10-x86_64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-almalinux-10-x86_64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-almalinux-10-x86_64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-almalinux-10-x86_64-desktop        Live%20Alma%20Linux%2010%20Desktop      almalinux-10            almalinux-10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-almalinux-10-x86_64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-almalinux-10-x86_64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-almalinux-10-x86_64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-rockylinux-10-x86_64-server        Live%20Rocky%20Linux%2010%20Server      rockylinux-10           rockylinux-10           20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-rockylinux-10-x86_64-server.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-rockylinux-10-x86_64-server/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-rockylinux-10-x86_64-server/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-rockylinux-10-x86_64-desktop       Live%20Rocky%20Linux%2010%20Desktop     rockylinux-10           rockylinux-10           20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-rockylinux-10-x86_64-desktop.iso                                     -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-rockylinux-10-x86_64-desktop/LiveOS/initrd.img                       :_DIRS_LOAD_:/live-rockylinux-10-x86_64-desktop/LiveOS/vmlinuz                          :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-leap-16.0-x86_64-server   Live%20openSUSE%20Leap%2016.0%20Server  opensuse-leap-16.0      opensuse-leap-16.0      2025-10-01      2027-10-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-16.0-x86_64-server.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-leap-16.0-x86_64-server/LiveOS/initrd.img                   :_DIRS_LOAD_:/live-opensuse-leap-16.0-x86_64-server/LiveOS/vmlinuz                      :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-leap-16.0-x86_64-desktop  Live%20openSUSE%20Leap%2016.0%20Desktop opensuse-leap-16.0      opensuse-leap-16.0      2025-10-01      2027-10-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-16.0-x86_64-desktop.iso                                     -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-leap-16.0-x86_64-desktop/LiveOS/initrd.img                  :_DIRS_LOAD_:/live-opensuse-leap-16.0-x86_64-desktop/LiveOS/vmlinuz                     :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-leap-16.1-x86_64-server   Live%20openSUSE%20Leap%2016.1%20Server  opensuse-leap-16.1      opensuse-leap-16.1      20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-16.1-x86_64-server.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-leap-16.1-x86_64-server/LiveOS/initrd.img                   :_DIRS_LOAD_:/live-opensuse-leap-16.1-x86_64-server/LiveOS/vmlinuz                      :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-leap-16.1-x86_64-desktop  Live%20openSUSE%20Leap%2016.1%20Desktop opensuse-leap-16.1      opensuse-leap-16.1      20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-16.1-x86_64-desktop.iso                                     -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-leap-16.1-x86_64-desktop/LiveOS/initrd.img                  :_DIRS_LOAD_:/live-opensuse-leap-16.1-x86_64-desktop/LiveOS/vmlinuz                     :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-tumbleweed-x86_64-server  Live%20openSUSE%20Tumbleweed%20Server   opensuse-tumbleweed     opensuse-tumbleweed     2014-11-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-tumbleweed-x86_64-server.iso                                -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-tumbleweed-x86_64-server/LiveOS/initrd.img                  :_DIRS_LOAD_:/live-opensuse-tumbleweed-x86_64-server/LiveOS/vmlinuz                     :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       o           live-opensuse-tumbleweed-x86_64-desktop Live%20openSUSE%20Tumbleweed%20Desktop  opensuse-tumbleweed     opensuse-tumbleweed     2014-11-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-opensuse-tumbleweed-x86_64-desktop.iso                               -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-opensuse-tumbleweed-x86_64-desktop/LiveOS/initrd.img                 :_DIRS_LOAD_:/live-opensuse-tumbleweed-x86_64-desktop/LiveOS/vmlinuz                    :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       security=selinux%20selinux=1%20enforcing=0                  -           
clive       m           menu-entry                              -                                       -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
cnetinst    m           menu-entry                              Custom%20Initramfs%20boot               -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
cnetinst    o           _loader                                 Custom%20Initramfs                      -                       -                       20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_XNBD_:/debian-testing-amd64-netinst.iso                                          -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/_loader/initramfs                                                         :_DIRS_LOAD_:/_loader/vmlinuz                                                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -                                                           -           
cnetinst    L           netinst-debian-11                       Net%20Installer%20Debian%2011           debian-11.0             debian-11.0             2021-08-14      2026-08-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-11-amd64.iso                                               -                                               -               -                                           :_DIRS_RMAK_:/netinst-debian-11-amd64_preseed.iso                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-11/initrd.gz_debian-11                                     :_DIRS_LOAD_:/netinst-debian-11/linux_debian-11                                         :_DIRS_CONF_:/preseed/ps_debian_server_old.cfg                                          -                                               -                                                                                       -                                                           -           
cnetinst    L           netinst-debian-12                       Net%20Installer%20Debian%2012           debian-12.0             debian-12.0             2023-06-10      2028-06-30      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-12-amd64.iso                                               -                                               -               -                                           :_DIRS_RMAK_:/netinst-debian-12-amd64_preseed.iso                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-12/initrd.gz_debian-12                                     :_DIRS_LOAD_:/netinst-debian-12/linux_debian-12                                         :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
cnetinst    =           netinst-debian-13                       Net%20Installer%20Debian%2013           debian-13.0             debian-13.0             2025-08-09      2030-06-30      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-13-amd64.iso                                               -                                               -               -                                           :_DIRS_RMAK_:/netinst-debian-13-amd64_preseed.iso                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-13/initrd.gz_debian-13                                     :_DIRS_LOAD_:/netinst-debian-13/linux_debian-13                                         :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
cnetinst    =           netinst-debian-sid                      Net%20Installer%20Debian%20sid          debian-sid              debian-sid              20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-sid-amd64.iso                                              -                                               -               -                                           :_DIRS_RMAK_:/netinst-debian-sid-amd64_preseed.iso                                      -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-sid/initrd.gz_debian-sid                                   :_DIRS_LOAD_:/netinst-debian-sid/linux_debian-sid                                       :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
cnetinst    m           menu-entry                              -                                       -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
system      m           menu-entry                              System%20command                        -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
